claim_id	subject_kind	subject_id	claim_kind	game_version	value	status	risk	adjudication	evidence_ids	last_reviewed	review_issue	active	supersedes
check:7770561/region	check	7770561	region	1.17	"""Limgrave"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770561:region	2026-08-31	#1211	true
check:7770562/detection	check	7770562	detection	1.17	"{""flag"":400061,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:100610:getItemFlagId:check-7770562,game:param:ItemLotParam_map:100611:getItemFlagId:check-7770562,game:param:ItemLotParam_map:100612:getItemFlagId:check-7770562,game:param:ItemLotParam_map:110620:getItemFlagId:check-7770562	2026-08-31	#1220	true
check:7770562/identity	check	7770562	identity	1.17	"{""ap_id"":7770562,""flag"":400061,""id"":400061,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770562:identity	2026-08-31	#1211	true
check:7770562/region	check	7770562	region	1.17	"""Liurnia"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770562:region	2026-08-31	#1211	true
check:7770563/detection	check	7770563	detection	1.17	"{""flag"":400070,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:100700:getItemFlagId:check-7770563,game:param:ItemLotParam_map:100726:getItemFlagId:check-7770563	2026-08-31	#1220	true
check:7770563/identity	check	7770563	identity	1.17	"{""ap_id"":7770563,""flag"":400070,""id"":400070,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770563:identity	2026-08-31	#1211	true
check:7770563/region	check	7770563	region	1.17	"""Altus"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770563:region	2026-08-31	#1211	true
check:7770564/detection	check	7770564	detection	1.17	"{""flag"":400071,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:100710:getItemFlagId:check-7770564,game:param:ItemLotParam_map:100711:getItemFlagId:check-7770564,game:param:ItemLotParam_map:100712:getItemFlagId:check-7770564	2026-08-31	#1220	true
check:7770564/identity	check	7770564	identity	1.17	"{""ap_id"":7770564,""flag"":400071,""id"":400071,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770564:identity	2026-08-31	#1211	true
check:7770564/region	check	7770564	region	1.17	"""Mt. Gelmir"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770564:region	2026-08-31	#1211	true
check:7770565/detection	check	7770565	detection	1.17	"{""flag"":400072,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:100720:getItemFlagId:check-7770565,game:param:ItemLotParam_map:100725:getItemFlagId:check-7770565	2026-08-31	#1220	true
check:7770565/identity	check	7770565	identity	1.17	"{""ap_id"":7770565,""flag"":400072,""id"":400072,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770565:identity	2026-08-31	#1211	true
check:7770565/region	check	7770565	region	1.17	"""Mt. Gelmir"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770565:region	2026-08-31	#1211	true
check:7770566/detection	check	7770566	detection	1.17	"{""flag"":400073,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:100730:getItemFlagId:check-7770566	2026-08-31	#1220	true
check:7770566/identity	check	7770566	identity	1.17	"{""ap_id"":7770566,""flag"":400073,""id"":400073,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770566:identity	2026-08-31	#1211	true
check:7770566/region	check	7770566	region	1.17	"""Mt. Gelmir"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770566:region	2026-08-31	#1211	true
check:7770567/detection	check	7770567	detection	1.17	"{""flag"":400074,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:100740:getItemFlagId:check-7770567	2026-08-31	#1220	true
check:7770567/identity	check	7770567	identity	1.17	"{""ap_id"":7770567,""flag"":400074,""id"":400074,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770567:identity	2026-08-31	#1211	true
check:7770567/region	check	7770567	region	1.17	"""Mt. Gelmir"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770567:region	2026-08-31	#1211	true
check:7770568/detection	check	7770568	detection	1.17	"{""flag"":400075,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:100750:getItemFlagId:check-7770568	2026-08-31	#1220	true
check:7770568/identity	check	7770568	identity	1.17	"{""ap_id"":7770568,""flag"":400075,""id"":400075,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770568:identity	2026-08-31	#1211	true
check:7770568/region	check	7770568	region	1.17	"""Mt. Gelmir"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770568:region	2026-08-31	#1211	true
check:7770569/detection	check	7770569	detection	1.17	"{""flag"":400076,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:100760:getItemFlagId:check-7770569	2026-08-31	#1220	true
check:7770569/identity	check	7770569	identity	1.17	"{""ap_id"":7770569,""flag"":400076,""id"":400076,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770569:identity	2026-08-31	#1211	true
check:7770569/region	check	7770569	region	1.17	"""Mt. Gelmir"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770569:region	2026-08-31	#1211	true
check:7770570/detection	check	7770570	detection	1.17	"{""flag"":400077,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:100770:getItemFlagId:check-7770570	2026-08-31	#1220	true
check:7770570/identity	check	7770570	identity	1.17	"{""ap_id"":7770570,""flag"":400077,""id"":400077,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770570:identity	2026-08-31	#1211	true
check:7770570/region	check	7770570	region	1.17	"""Mt. Gelmir"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770570:region	2026-08-31	#1211	true
check:7770571/detection	check	7770571	detection	1.17	"{""flag"":400078,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:100780:getItemFlagId:check-7770571	2026-08-31	#1220	true
check:7770571/identity	check	7770571	identity	1.17	"{""ap_id"":7770571,""flag"":400078,""id"":400078,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770571:identity	2026-08-31	#1211	true
check:7770571/region	check	7770571	region	1.17	"""Mt. Gelmir"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770571:region	2026-08-31	#1211	true
check:7770572/access	check	7770572	access	1.17	"{""flag"":35009211,""type"":""flag""}"	single_source	critical	automatic	game:emevd:m35_00_00_00:90005750:f400089:gate-35009211:access	2026-08-31	#1264	true
check:7770572/detection	check	7770572	detection	1.17	"{""flag"":400089,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:100890:getItemFlagId:check-7770572,game:param:ItemLotParam_map:100891:getItemFlagId:check-7770572,game:param:ItemLotParam_map:110810:getItemFlagId:check-7770572	2026-08-31	#1220	true
check:7770572/identity	check	7770572	identity	1.17	"{""ap_id"":7770572,""flag"":400089,""id"":400089,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770572:identity	2026-08-31	#1211	true
check:7770572/region	check	7770572	region	1.17	"""Leyndell"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770572:region	2026-08-31	#1211	true
check:7770573/detection	check	7770573	detection	1.17	"{""flag"":400091,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:100910:getItemFlagId:check-7770573,game:param:ItemLotParam_map:100911:getItemFlagId:check-7770573,game:param:ItemLotParam_map:110910:getItemFlagId:check-7770573	2026-08-31	#1220	true
check:7770573/identity	check	7770573	identity	1.17	"{""ap_id"":7770573,""flag"":400091,""id"":400091,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770573:identity	2026-08-31	#1211	true
check:7770573/region	check	7770573	region	1.17	"""Mt. Gelmir"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770573:region	2026-08-31	#1211	true
check:7770574/detection	check	7770574	detection	1.17	"{""flag"":400106,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:101060:getItemFlagId:check-7770574,game:param:ItemLotParam_map:111000:getItemFlagId:check-7770574	2026-08-31	#1220	true
check:7770574/identity	check	7770574	identity	1.17	"{""ap_id"":7770574,""flag"":400106,""id"":400106,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770574:identity	2026-08-31	#1211	true
check:7770574/region	check	7770574	region	1.17	"""Raya Lucaria Academy"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770574:region	2026-08-31	#1211	true
check:7770575/access	check	7770575	access	1.17	"{""flag"":3469,""type"":""flag""}"	single_source	critical	automatic	game:emevd:m14_00_00_00:90005750:f400107:gate-3469:access	2026-08-31	#1267	true
check:7770575/detection	check	7770575	detection	1.17	"{""flag"":400107,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:101061:getItemFlagId:check-7770575,game:param:ItemLotParam_map:101070:getItemFlagId:check-7770575,game:param:ItemLotParam_map:111001:getItemFlagId:check-7770575	2026-08-31	#1220	true
check:7770575/identity	check	7770575	identity	1.17	"{""ap_id"":7770575,""flag"":400107,""id"":400107,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770575:identity	2026-08-31	#1211	true
check:7770575/region	check	7770575	region	1.17	"""Raya Lucaria Academy"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770575:region	2026-08-31	#1211	true
check:7770576/detection	check	7770576	detection	1.17	"{""flag"":400148,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:101480:getItemFlagId:check-7770576,game:param:ItemLotParam_map:101481:getItemFlagId:check-7770576,game:param:ItemLotParam_map:101482:getItemFlagId:check-7770576,game:param:ItemLotParam_map:101483:getItemFlagId:check-7770576,game:param:ItemLotParam_map:101484:getItemFlagId:check-7770576	2026-08-31	#1220	true
check:7770576/identity	check	7770576	identity	1.17	"{""ap_id"":7770576,""flag"":400148,""id"":400148,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770576:identity	2026-08-31	#1211	true
check:7770576/region	check	7770576	region	1.17	"""Liurnia"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770576:region	2026-08-31	#1211	true
check:7770577/detection	check	7770577	detection	1.17	"{""flag"":400149,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:101490:getItemFlagId:check-7770577,game:param:ItemLotParam_map:101491:getItemFlagId:check-7770577,game:param:ItemLotParam_map:101495:getItemFlagId:check-7770577,game:param:ItemLotParam_map:101496:getItemFlagId:check-7770577	2026-08-31	#1220	true
check:7770577/identity	check	7770577	identity	1.17	"{""ap_id"":7770577,""flag"":400149,""id"":400149,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770577:identity	2026-08-31	#1211	true
check:7770577/region	check	7770577	region	1.17	"""Liurnia"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770577:region	2026-08-31	#1211	true
check:7770578/detection	check	7770578	detection	1.17	"{""flag"":400163,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:101630:getItemFlagId:check-7770578,game:param:ItemLotParam_map:111600:getItemFlagId:check-7770578	2026-08-31	#1220	true
check:7770578/identity	check	7770578	identity	1.17	"{""ap_id"":7770578,""flag"":400163,""id"":400163,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770578:identity	2026-08-31	#1211	true
check:7770578/region	check	7770578	region	1.17	"""Altus"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770578:region	2026-08-31	#1211	true
check:7770579/detection	check	7770579	detection	1.17	"{""flag"":400174,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:101740:getItemFlagId:check-7770579,game:param:ItemLotParam_map:101741:getItemFlagId:check-7770579,game:param:ItemLotParam_map:111710:getItemFlagId:check-7770579	2026-08-31	#1220	true
check:7770579/identity	check	7770579	identity	1.17	"{""ap_id"":7770579,""flag"":400174,""id"":400174,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770579:identity	2026-08-31	#1211	true
check:7770579/region	check	7770579	region	1.17	"""Farum Azula"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770579:region	2026-08-31	#1211	true
check:7770580/detection	check	7770580	detection	1.17	"{""flag"":400175,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:111700:getItemFlagId:check-7770580	2026-08-31	#1220	true
check:7770580/identity	check	7770580	identity	1.17	"{""ap_id"":7770580,""flag"":400175,""id"":400175,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770580:identity	2026-08-31	#1211	true
check:7770580/region	check	7770580	region	1.17	"""Farum Azula"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770580:region	2026-08-31	#1211	true
check:7770581/detection	check	7770581	detection	1.17	"{""flag"":400180,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:101800:getItemFlagId:check-7770581	2026-08-31	#1220	true
check:7770581/identity	check	7770581	identity	1.17	"{""ap_id"":7770581,""flag"":400180,""id"":400180,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770581:identity	2026-08-31	#1211	true
check:7770581/region	check	7770581	region	1.17	"""Mt. Gelmir"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770581:region	2026-08-31	#1211	true
check:7770582/detection	check	7770582	detection	1.17	"{""flag"":400183,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:101830:getItemFlagId:check-7770582	2026-08-31	#1220	true
check:7770582/identity	check	7770582	identity	1.17	"{""ap_id"":7770582,""flag"":400183,""id"":400183,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770582:identity	2026-08-31	#1211	true
check:7770582/region	check	7770582	region	1.17	"""Limgrave"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770582:region	2026-08-31	#1211	true
check:7770583/access	check	7770583	access	1.17	"{""conditions"":[{""flag"":3708,""type"":""flag""},{""flag"":3709,""type"":""flag""},{""flag"":1041389414,""type"":""flag""}],""type"":""any""}"	single_source	critical	automatic	game:emevd:m60_41_38_00:90005750:f400191:gate-1041389414:access,game:emevd:m60_41_38_00:90005750:f400191:gate-3708:access,game:emevd:m60_41_38_00:90005750:f400191:gate-3709:access	2026-08-31	#1226	true
check:7770583/detection	check	7770583	detection	1.17	"{""flag"":400191,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:101910:getItemFlagId:check-7770583	2026-08-31	#1220	true
check:7770583/identity	check	7770583	identity	1.17	"{""ap_id"":7770583,""flag"":400191,""id"":400191,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770583:identity	2026-08-31	#1211	true
check:7770583/region	check	7770583	region	1.17	"""Limgrave"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770583:region	2026-08-31	#1211	true
check:7770584/detection	check	7770584	detection	1.17	"{""flag"":400210,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:102100:getItemFlagId:check-7770584	2026-08-31	#1220	true
check:7770584/identity	check	7770584	identity	1.17	"{""ap_id"":7770584,""flag"":400210,""id"":400210,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770584:identity	2026-08-31	#1211	true
check:7770584/region	check	7770584	region	1.17	"""Limgrave"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770584:region	2026-08-31	#1211	true
check:7770585/access	check	7770585	access	1.17	"{""flag"":3768,""type"":""flag""}"	single_source	critical	automatic	game:emevd:m60_34_49_00:90005750:f400240:gate-3768:access	2026-08-31	#1259	true
check:7770585/detection	check	7770585	detection	1.17	"{""flag"":400240,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:102400:getItemFlagId:check-7770585	2026-08-31	#1220	true
check:7770585/identity	check	7770585	identity	1.17	"{""ap_id"":7770585,""flag"":400240,""id"":400240,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770585:identity	2026-08-31	#1211	true
check:7770585/region	check	7770585	region	1.17	"""Liurnia"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770585:region	2026-08-31	#1211	true
check:7770586/detection	check	7770586	detection	1.17	"{""flag"":400241,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:102401:getItemFlagId:check-7770586	2026-08-31	#1220	true
check:7770586/identity	check	7770586	identity	1.17	"{""ap_id"":7770586,""flag"":400241,""id"":400241,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770586:identity	2026-08-31	#1211	true
check:7770586/region	check	7770586	region	1.17	"""Liurnia"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770586:region	2026-08-31	#1211	true
check:7770587/detection	check	7770587	detection	1.17	"{""flag"":400281,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:102810:getItemFlagId:check-7770587,game:param:ItemLotParam_map:102860:getItemFlagId:check-7770587	2026-08-31	#1220	true
check:7770587/identity	check	7770587	identity	1.17	"{""ap_id"":7770587,""flag"":400281,""id"":400281,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770587:identity	2026-08-31	#1211	true
check:7770587/region	check	7770587	region	1.17	"""Leyndell"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770587:region	2026-08-31	#1211	true
check:7770588/detection	check	7770588	detection	1.17	"{""flag"":400282,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:102820:getItemFlagId:check-7770588,game:param:ItemLotParam_map:102861:getItemFlagId:check-7770588	2026-08-31	#1220	true
check:7770588/identity	check	7770588	identity	1.17	"{""ap_id"":7770588,""flag"":400282,""id"":400282,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770588:identity	2026-08-31	#1211	true
check:7770588/region	check	7770588	region	1.17	"""Roundtable Hold"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770588:region	2026-08-31	#1211	true
check:7770589/detection	check	7770589	detection	1.17	"{""flag"":400283,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:102830:getItemFlagId:check-7770589,game:param:ItemLotParam_map:102862:getItemFlagId:check-7770589	2026-08-31	#1220	true
check:7770589/identity	check	7770589	identity	1.17	"{""ap_id"":7770589,""flag"":400283,""id"":400283,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770589:identity	2026-08-31	#1211	true
check:7770589/region	check	7770589	region	1.17	"""Roundtable Hold"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770589:region	2026-08-31	#1211	true
check:7770590/detection	check	7770590	detection	1.17	"{""flag"":400284,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:102863:getItemFlagId:check-7770590	2026-08-31	#1220	true
check:7770590/identity	check	7770590	identity	1.17	"{""ap_id"":7770590,""flag"":400284,""id"":400284,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770590:identity	2026-08-31	#1211	true
check:7770590/region	check	7770590	region	1.17	"""Leyndell"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770590:region	2026-08-31	#1211	true
check:7770591/detection	check	7770591	detection	1.17	"{""flag"":400285,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:102850:getItemFlagId:check-7770591,game:param:ItemLotParam_map:102864:getItemFlagId:check-7770591	2026-08-31	#1220	true
check:7770591/identity	check	7770591	identity	1.17	"{""ap_id"":7770591,""flag"":400285,""id"":400285,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770591:identity	2026-08-31	#1211	true
check:7770591/region	check	7770591	region	1.17	"""Roundtable Hold"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770591:region	2026-08-31	#1211	true
check:7770592/detection	check	7770592	detection	1.17	"{""flag"":400290,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:102900:getItemFlagId:check-7770592	2026-08-31	#1220	true
check:7770592/identity	check	7770592	identity	1.17	"{""ap_id"":7770592,""flag"":400290,""id"":400290,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770592:identity	2026-08-31	#1211	true
check:7770592/region	check	7770592	region	1.17	"""Mt. Gelmir"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770592:region	2026-08-31	#1211	true
check:7770593/detection	check	7770593	detection	1.17	"{""flag"":400291,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:102910:getItemFlagId:check-7770593	2026-08-31	#1220	true
check:7770593/identity	check	7770593	identity	1.17	"{""ap_id"":7770593,""flag"":400291,""id"":400291,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770593:identity	2026-08-31	#1211	true
check:7770593/region	check	7770593	region	1.17	"""Mt. Gelmir"""	single_source	high	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770593:region	2026-08-31	#1211	true
check:7770594/detection	check	7770594	detection	1.17	"{""flag"":400292,""mechanism"":""ItemLotParam_map.getItemFlagId""}"	single_source	high	automatic	game:param:ItemLotParam_map:102920:getItemFlagId:check-7770594	2026-08-31	#1220	true
check:7770594/identity	check	7770594	identity	1.17	"{""ap_id"":7770594,""flag"":400292,""id"":400292,""namespace"":""flag""}"	single_source	medium	automatic	project:data.py:6f66c100ca4aeb89080bfec01ee78fb9b4e4822a2c1076a56fda489248bdc7bc:check-7770594:identity	2026-08-31	#1211	true
