source_id	page_id	revision_id	revision_timestamp	revision_sha1	title	canonical_url	revision_url	ap_item_name	template_fields	ap_region	disposition
wiki:fextralife:page-22457:revision-758457	22457	758457	2026-08-21T21:47:29Z	43d8ced05e82f54800804b5546ee9161c39ab29a	Ruins Greatsword	https://eldenring.wiki.fextralife.com/Ruins_Greatsword	https://eldenring.wiki.fextralife.com/Ruins_Greatsword?oldid=758457	Ruins Greatsword			lead_only
wiki:fextralife:page-22459:revision-757633	22459	757633	2026-08-21T21:30:39Z	aceef67c3ad8d88dddb4bc9c0c73b2b3b1fce942	Arrow's Sting Talisman	https://eldenring.wiki.fextralife.com/Arrow's_Sting_Talisman	https://eldenring.wiki.fextralife.com/Arrow's_Sting_Talisman?oldid=757633	Arrow's Sting Talisman			lead_only
wiki:fextralife:page-22470:revision-758376	22470	758376	2026-08-21T21:45:44Z	35c83ac5974e886d8878fff8da11da8042ad6b22	Katar	https://eldenring.wiki.fextralife.com/Katar	https://eldenring.wiki.fextralife.com/Katar?oldid=758376	Katar			lead_only
wiki:fextralife:page-22473:revision-742407	22473	742407	2026-08-04T20:11:38Z	29742564354fb8464accaf8699cd141272044da2	Ruins Map (2nd)	https://eldenring.wiki.fextralife.com/Ruins_Map_(2nd)	https://eldenring.wiki.fextralife.com/Ruins_Map_(2nd)?oldid=742407	Ruins Map (2nd)			lead_only
wiki:fextralife:page-22480:revision-742408	22480	742408	2026-08-04T20:11:43Z	f306d3c7f22b8988598557a46887ad83757e4d44	Ruins Map (3rd)	https://eldenring.wiki.fextralife.com/Ruins_Map_(3rd)	https://eldenring.wiki.fextralife.com/Ruins_Map_(3rd)?oldid=742408	Ruins Map (3rd)			lead_only
wiki:fextralife:page-22493:revision-758107	22493	758107	2026-08-21T21:39:57Z	fdb8f81a44a3cffad8e204f871ac6c11aa8341cc	Ruler's Mask	https://eldenring.wiki.fextralife.com/Ruler's_Mask	https://eldenring.wiki.fextralife.com/Ruler's_Mask?oldid=758107	Ruler's Mask	location1	Altus	lead_only
wiki:fextralife:page-22500:revision-758108	22500	758108	2026-08-21T21:39:58Z	9c68a321582f723602f719d983a39414f2fd7f29	Ruler's Robe	https://eldenring.wiki.fextralife.com/Ruler's_Robe	https://eldenring.wiki.fextralife.com/Ruler's_Robe?oldid=758108	Ruler's Robe	location1	Altus	lead_only
wiki:fextralife:page-22550:revision-758234	22550	758234	2026-08-21T21:42:34Z	4c9d21e66821df8388f31b17f80b9ab772604895	Carian Knight's Shield	https://eldenring.wiki.fextralife.com/Carian_Knight's_Shield	https://eldenring.wiki.fextralife.com/Carian_Knight's_Shield?oldid=758234	Carian Knight's Shield	location1	Raya Lucaria Academy	lead_only
wiki:fextralife:page-22555:revision-758413	22555	758413	2026-08-21T21:46:33Z	c8d75d008f2892cfa58f742b2e3bbb75508db286	Nightrider Glaive	https://eldenring.wiki.fextralife.com/Nightrider_Glaive	https://eldenring.wiki.fextralife.com/Nightrider_Glaive?oldid=758413	Nightrider Glaive			lead_only
wiki:fextralife:page-22557:revision-758235	22557	758235	2026-08-21T21:42:35Z	5fb93cfbfd2cb1940002999206f646de496cd8b1	Carian Knight's Sword	https://eldenring.wiki.fextralife.com/Carian_Knight's_Sword	https://eldenring.wiki.fextralife.com/Carian_Knight's_Sword?oldid=758235	Carian Knight's Sword			lead_only
wiki:fextralife:page-22565:revision-757831	22565	757831	2026-08-21T21:34:32Z	8f577935272de511f3cdf4ba57d05782804445a3	Carian Knight Armor	https://eldenring.wiki.fextralife.com/Carian_Knight_Armor	https://eldenring.wiki.fextralife.com/Carian_Knight_Armor?oldid=757831	Carian Knight Armor	location1	Raya Lucaria Academy	lead_only
wiki:fextralife:page-22569:revision-757895	22569	757895	2026-08-21T21:35:47Z	84c5b278a25a9d705070f560a8388726a4b0e272	Envoy Crown	https://eldenring.wiki.fextralife.com/Envoy_Crown	https://eldenring.wiki.fextralife.com/Envoy_Crown?oldid=757895	Envoy Crown	location1	Haligtree	lead_only
wiki:fextralife:page-22580:revision-757832	22580	757832	2026-08-21T21:34:33Z	159315b0a7134a46ff1bd937c330c98531d55681	Carian Knight Gauntlets	https://eldenring.wiki.fextralife.com/Carian_Knight_Gauntlets	https://eldenring.wiki.fextralife.com/Carian_Knight_Gauntlets?oldid=757832	Carian Knight Gauntlets	location1	Raya Lucaria Academy	lead_only
wiki:fextralife:page-22587:revision-757833	22587	757833	2026-08-21T21:34:34Z	accd0e9fb3f8f677485e2e05c1cb4f3d02660d15	Carian Knight Greaves	https://eldenring.wiki.fextralife.com/Carian_Knight_Greaves	https://eldenring.wiki.fextralife.com/Carian_Knight_Greaves?oldid=757833	Carian Knight Greaves	location1	Raya Lucaria Academy	lead_only
wiki:fextralife:page-22589:revision-757703	22589	757703	2026-08-21T21:32:02Z	47103410090d85801d12f4734c838f088cb7158f	Kindred of Rot's Exultation	https://eldenring.wiki.fextralife.com/Kindred_of_Rot's_Exultation	https://eldenring.wiki.fextralife.com/Kindred_of_Rot's_Exultation?oldid=757703	Kindred of Rot's Exultation			lead_only
wiki:fextralife:page-22595:revision-757834	22595	757834	2026-08-21T21:34:35Z	e1d5d6dfe832886d8b9bd81acbffcbf56f18ab86	Carian Knight Helm	https://eldenring.wiki.fextralife.com/Carian_Knight_Helm	https://eldenring.wiki.fextralife.com/Carian_Knight_Helm?oldid=757834	Carian Knight Helm	location1	Raya Lucaria Academy	lead_only
wiki:fextralife:page-22597:revision-757339	22597	757339	2026-08-21T21:22:17Z	247ce099d5f36f41146382e917164fd6a0cd5b32	Kindred of Rot Ashes	https://eldenring.wiki.fextralife.com/Kindred_of_Rot_Ashes	https://eldenring.wiki.fextralife.com/Kindred_of_Rot_Ashes?oldid=757339	Kindred of Rot Ashes	location1	Caelid	lead_only
wiki:fextralife:page-22598:revision-757783	22598	757783	2026-08-21T21:33:35Z	1e7e5babc83b87ffe4b66898b7f680699232d327	Ash-of-War Scarab	https://eldenring.wiki.fextralife.com/Ash-of-War_Scarab	https://eldenring.wiki.fextralife.com/Ash-of-War_Scarab?oldid=757783	Ash-of-War Scarab			lead_only
wiki:fextralife:page-22606:revision-756837	22606	756837	2026-08-21T21:12:22Z	50be91d5bfc1402417da242ae945ec91a0fbe3b7	Ash of War: Aspects of the Crucible: Wings	https://eldenring.wiki.fextralife.com/Ash_of_War:_Aspects_of_the_Crucible:_Wings	https://eldenring.wiki.fextralife.com/Ash_of_War:_Aspects_of_the_Crucible:_Wings?oldid=756837	Ash of War: Aspects of the Crucible: Wings			lead_only
wiki:fextralife:page-22612:revision-756838	22612	756838	2026-08-21T21:12:23Z	650d7888d759d94bf64dca301f213d33376dcdf7	Ash of War: Assassin's Gambit	https://eldenring.wiki.fextralife.com/Ash_of_War:_Assassin's_Gambit	https://eldenring.wiki.fextralife.com/Ash_of_War:_Assassin's_Gambit?oldid=756838	Ash of War: Assassin's Gambit			lead_only
wiki:fextralife:page-22618:revision-756839	22618	756839	2026-08-21T21:12:25Z	7aea18400e33b6dc94f3c18653916938739b66c1	Ash of War: Barbaric Roar	https://eldenring.wiki.fextralife.com/Ash_of_War:_Barbaric_Roar	https://eldenring.wiki.fextralife.com/Ash_of_War:_Barbaric_Roar?oldid=756839	Ash of War: Barbaric Roar			lead_only
wiki:fextralife:page-22625:revision-756840	22625	756840	2026-08-21T21:12:26Z	e5495abe69787379a277ee6c54bb7e3cbf5aec97	Ash of War: Barrage	https://eldenring.wiki.fextralife.com/Ash_of_War:_Barrage	https://eldenring.wiki.fextralife.com/Ash_of_War:_Barrage?oldid=756840	Ash of War: Barrage			lead_only
wiki:fextralife:page-22626:revision-756482	22626	756482	2026-08-21T21:05:10Z	069713355f5b924405190363068ccbd9d3bd77a9	Carian Piercer	https://eldenring.wiki.fextralife.com/Carian_Piercer	https://eldenring.wiki.fextralife.com/Carian_Piercer?oldid=756482	Carian Piercer			lead_only
wiki:fextralife:page-22633:revision-756841	22633	756841	2026-08-21T21:12:27Z	f3aa417ccd91df0315165ac301dd33d5399a9972	Ash of War: Barricade Shield	https://eldenring.wiki.fextralife.com/Ash_of_War:_Barricade_Shield	https://eldenring.wiki.fextralife.com/Ash_of_War:_Barricade_Shield?oldid=756841	Ash of War: Barricade Shield	location1	Weeping	lead_only
wiki:fextralife:page-22640:revision-756842	22640	756842	2026-08-21T21:12:28Z	8b54c30e449e035249b0f9a42693b7d0b272191a	Ash of War: Beast's Roar	https://eldenring.wiki.fextralife.com/Ash_of_War:_Beast's_Roar	https://eldenring.wiki.fextralife.com/Ash_of_War:_Beast's_Roar?oldid=756842	Ash of War: Beast's Roar			lead_only
wiki:fextralife:page-22647:revision-756843	22647	756843	2026-08-21T21:12:29Z	79a84113e06d4aed3ba288618d2b1207da73a65f	Ash of War: Black Flame Tornado	https://eldenring.wiki.fextralife.com/Ash_of_War:_Black_Flame_Tornado	https://eldenring.wiki.fextralife.com/Ash_of_War:_Black_Flame_Tornado?oldid=756843	Ash of War: Black Flame Tornado	location1	Farum Azula	lead_only
wiki:fextralife:page-22663:revision-756845	22663	756845	2026-08-21T21:12:32Z	e0fd12b89cb034cc19bc0ca0738d67b081429d67	Ash of War: Blinkbolt	https://eldenring.wiki.fextralife.com/Ash_of_War:_Blinkbolt	https://eldenring.wiki.fextralife.com/Ash_of_War:_Blinkbolt?oldid=756845	Ash of War: Blinkbolt			lead_only
wiki:fextralife:page-22668:revision-743515	22668	743515	2026-08-06T20:11:06Z	6be721b5361fb5334e3065558c9420da2c2b9ac5	Great Heal	https://eldenring.wiki.fextralife.com/Great_Heal	https://eldenring.wiki.fextralife.com/Great_Heal?oldid=743515	Great Heal			lead_only
wiki:fextralife:page-22671:revision-758038	22671	758038	2026-08-21T21:38:36Z	c47c2823c81146ae956c34c0c1263995a04dfba9	Noble's Gloves	https://eldenring.wiki.fextralife.com/Noble's_Gloves	https://eldenring.wiki.fextralife.com/Noble's_Gloves?oldid=758038	Noble's Gloves			lead_only
wiki:fextralife:page-22672:revision-756846	22672	756846	2026-08-21T21:12:33Z	c7e24360b2781629bbd946559fdaeb0aff82c252	Ash of War: Blood Blade	https://eldenring.wiki.fextralife.com/Ash_of_War:_Blood_Blade	https://eldenring.wiki.fextralife.com/Ash_of_War:_Blood_Blade?oldid=756846	Ash of War: Blood Blade	location1	Altus	lead_only
wiki:fextralife:page-22680:revision-756847	22680	756847	2026-08-21T21:12:34Z	af4c94e69f0f64f95bec7d91465b66f6f880bf0d	Ash of War: Blood Tax	https://eldenring.wiki.fextralife.com/Ash_of_War:_Blood_Tax	https://eldenring.wiki.fextralife.com/Ash_of_War:_Blood_Tax?oldid=756847	Ash of War: Blood Tax			lead_only
wiki:fextralife:page-22682:revision-758733	22682	758733	2026-08-27T12:07:31Z	5ad1da258bc64fecf846c372dc1784fc8832114c	Carian Sorcery Sword	https://eldenring.wiki.fextralife.com/Carian_Sorcery_Sword	https://eldenring.wiki.fextralife.com/Carian_Sorcery_Sword?oldid=758733	Carian Sorcery Sword			lead_only
wiki:fextralife:page-22688:revision-756848	22688	756848	2026-08-21T21:12:35Z	e9f5c2c26b1f8dbac5c646b491c70730a0a800a8	Ash of War: Bloodhound's Step	https://eldenring.wiki.fextralife.com/Ash_of_War:_Bloodhound's_Step	https://eldenring.wiki.fextralife.com/Ash_of_War:_Bloodhound's_Step?oldid=756848	Ash of War: Bloodhound's Step			lead_only
wiki:fextralife:page-22696:revision-756849	22696	756849	2026-08-21T21:12:36Z	5fa89cb4d98fd7528708fece9910a6a1c62a2537	Ash of War: Bloody Slash	https://eldenring.wiki.fextralife.com/Ash_of_War:_Bloody_Slash	https://eldenring.wiki.fextralife.com/Ash_of_War:_Bloody_Slash?oldid=756849	Ash of War: Bloody Slash			lead_only
wiki:fextralife:page-22711:revision-756850	22711	756850	2026-08-21T21:12:38Z	9642396ba6f3e79f53d2f062c2ebe9503ab2b891	Ash of War: Carian Grandeur	https://eldenring.wiki.fextralife.com/Ash_of_War:_Carian_Grandeur	https://eldenring.wiki.fextralife.com/Ash_of_War:_Carian_Grandeur?oldid=756850	Ash of War: Carian Grandeur			lead_only
wiki:fextralife:page-22718:revision-754940	22718	754940	2026-08-21T05:16:02Z	87f83b75c797f7365ea8c89b1078958949bb7958	Ash of War: Carian Greatsword	https://eldenring.wiki.fextralife.com/Ash_of_War:_Carian_Greatsword	https://eldenring.wiki.fextralife.com/Ash_of_War:_Carian_Greatsword?oldid=754940	Ash of War: Carian Greatsword			lead_only
wiki:fextralife:page-22722:revision-758458	22722	758458	2026-08-21T21:47:30Z	9d93c5cb2a43f7b1b3c4f31f555b83cb5048d77b	Rusted Anchor	https://eldenring.wiki.fextralife.com/Rusted_Anchor	https://eldenring.wiki.fextralife.com/Rusted_Anchor?oldid=758458	Rusted Anchor			lead_only
wiki:fextralife:page-22725:revision-758377	22725	758377	2026-08-21T21:45:45Z	afc5310de12dd17860127851e30e1d59cccc1043	Kite Shield	https://eldenring.wiki.fextralife.com/Kite_Shield	https://eldenring.wiki.fextralife.com/Kite_Shield?oldid=758377	Kite Shield	location1	Liurnia	lead_only
wiki:fextralife:page-22726:revision-754937	22726	754937	2026-08-21T05:14:22Z	f6b6d135c10498c0bb8dd973c55602bc1bdbb0bb	Ash of War: Carian Retaliation	https://eldenring.wiki.fextralife.com/Ash_of_War:_Carian_Retaliation	https://eldenring.wiki.fextralife.com/Ash_of_War:_Carian_Retaliation?oldid=754937	Ash of War: Carian Retaliation			lead_only
wiki:fextralife:page-22731:revision-757206	22731	757206	2026-08-21T21:19:41Z	f59b2a751fc600422fa5f51e4f9b1df1974739f1	Rusty Key	https://eldenring.wiki.fextralife.com/Rusty_Key	https://eldenring.wiki.fextralife.com/Rusty_Key?oldid=757206	Rusty Key	location1	Stormveil	lead_only
wiki:fextralife:page-22734:revision-756851	22734	756851	2026-08-21T21:12:39Z	08ac8ed3b3ddf5b9bd1fd8cf4057c02d6e371edf	Ash of War: Carian Sovereignty	https://eldenring.wiki.fextralife.com/Ash_of_War:_Carian_Sovereignty	https://eldenring.wiki.fextralife.com/Ash_of_War:_Carian_Sovereignty?oldid=756851	Ash of War: Carian Sovereignty			lead_only
wiki:fextralife:page-22742:revision-756852	22742	756852	2026-08-21T21:12:40Z	8761ed6a9f4ddd1852c9c915feb1f302bdd2da74	Ash of War: Charge Forth	https://eldenring.wiki.fextralife.com/Ash_of_War:_Charge_Forth	https://eldenring.wiki.fextralife.com/Ash_of_War:_Charge_Forth?oldid=756852	Ash of War: Charge Forth	location1	Liurnia	lead_only
wiki:fextralife:page-22749:revision-757207	22749	757207	2026-08-21T21:19:42Z	dd706b4d0b8bb0b382227da8e8c429b41a3b286f	Rya's Necklace	https://eldenring.wiki.fextralife.com/Rya's_Necklace	https://eldenring.wiki.fextralife.com/Rya's_Necklace?oldid=757207	Rya's Necklace			lead_only
wiki:fextralife:page-22750:revision-756853	22750	756853	2026-08-21T21:12:41Z	07e4717f9b7693bbc7bb1b47d2c8b7cbf8cc6170	Ash of War: Chilling Mist	https://eldenring.wiki.fextralife.com/Ash_of_War:_Chilling_Mist	https://eldenring.wiki.fextralife.com/Ash_of_War:_Chilling_Mist?oldid=756853	Ash of War: Chilling Mist			lead_only
wiki:fextralife:page-22752:revision-756592	22752	756592	2026-08-21T21:07:22Z	da79d1c7bd25bb4a7c264ff3eb3355fca3c08cd8	The Flame of Frenzy	https://eldenring.wiki.fextralife.com/The_Flame_of_Frenzy	https://eldenring.wiki.fextralife.com/The_Flame_of_Frenzy?oldid=756592	The Flame of Frenzy			lead_only
wiki:fextralife:page-22758:revision-756854	22758	756854	2026-08-21T21:12:42Z	2319de5a5c6241cc2c97ac5d05c7b2d7ac28056b	Ash of War: Cragblade	https://eldenring.wiki.fextralife.com/Ash_of_War:_Cragblade	https://eldenring.wiki.fextralife.com/Ash_of_War:_Cragblade?oldid=756854	Ash of War: Cragblade			lead_only
wiki:fextralife:page-22766:revision-756855	22766	756855	2026-08-21T21:12:43Z	c701753902b774d1e1b6ed77fde0b5cde8ccebae	Ash of War: Determination	https://eldenring.wiki.fextralife.com/Ash_of_War:_Determination	https://eldenring.wiki.fextralife.com/Ash_of_War:_Determination?oldid=756855	Ash of War: Determination			lead_only
wiki:fextralife:page-22771:revision-757617	22771	757617	2026-08-21T21:27:44Z	f4ebd6e2b88485672d035b631bcb4929294b105d	Rykard's Great Rune	https://eldenring.wiki.fextralife.com/Rykard's_Great_Rune	https://eldenring.wiki.fextralife.com/Rykard's_Great_Rune?oldid=757617	Rykard's Great Rune			lead_only
wiki:fextralife:page-22782:revision-756856	22782	756856	2026-08-21T21:12:45Z	7e8a3c022c857e78de8047715e677bd0bd305910	Ash of War: Double Slash	https://eldenring.wiki.fextralife.com/Ash_of_War:_Double_Slash	https://eldenring.wiki.fextralife.com/Ash_of_War:_Double_Slash?oldid=756856	Ash of War: Double Slash			lead_only
wiki:fextralife:page-22790:revision-756857	22790	756857	2026-08-21T21:12:46Z	ac2ccc5fcd7ef0bcc5f366b631bcf1f97ce4141f	Ash of War: Dryleaf Whirlwind	https://eldenring.wiki.fextralife.com/Ash_of_War:_Dryleaf_Whirlwind	https://eldenring.wiki.fextralife.com/Ash_of_War:_Dryleaf_Whirlwind?oldid=756857	Ash of War: Dryleaf Whirlwind			lead_only
wiki:fextralife:page-22797:revision-756858	22797	756858	2026-08-21T21:12:47Z	50b384acfe0649e0cb64e19e18d9566958237c1a	Ash of War: Earthshaker	https://eldenring.wiki.fextralife.com/Ash_of_War:_Earthshaker	https://eldenring.wiki.fextralife.com/Ash_of_War:_Earthshaker?oldid=756858	Ash of War: Earthshaker			lead_only
wiki:fextralife:page-22799:revision-757677	22799	757677	2026-08-21T21:31:31Z	40113714fb1d303c4894e0a39b1ce65663a9610d	Erdtree's Favor	https://eldenring.wiki.fextralife.com/Erdtree's_Favor	https://eldenring.wiki.fextralife.com/Erdtree's_Favor?oldid=757677	Erdtree's Favor			lead_only
wiki:fextralife:page-22805:revision-756859	22805	756859	2026-08-21T21:12:48Z	d00dbb14c9c94b8e7dc343e68ab6ab4731e49ef7	Ash of War: Enchanted Shot	https://eldenring.wiki.fextralife.com/Ash_of_War:_Enchanted_Shot	https://eldenring.wiki.fextralife.com/Ash_of_War:_Enchanted_Shot?oldid=756859	Ash of War: Enchanted Shot			lead_only
wiki:fextralife:page-22806:revision-758039	22806	758039	2026-08-21T21:38:37Z	3333b21291e6899d7d4f0b6e861348f1662e6b27	Noble's Traveling Garb	https://eldenring.wiki.fextralife.com/Noble's_Traveling_Garb	https://eldenring.wiki.fextralife.com/Noble's_Traveling_Garb?oldid=758039	Noble's Traveling Garb			lead_only
wiki:fextralife:page-22813:revision-756860	22813	756860	2026-08-21T21:12:49Z	796347edef084ffcfb758c3f0aa2052b6877073b	Ash of War: Endure	https://eldenring.wiki.fextralife.com/Ash_of_War:_Endure	https://eldenring.wiki.fextralife.com/Ash_of_War:_Endure?oldid=756860	Ash of War: Endure			lead_only
wiki:fextralife:page-22814:revision-758040	22814	758040	2026-08-21T21:38:38Z	236e367c747533eff82d3c7cc832dc66fd4f8e94	Noble's Trousers	https://eldenring.wiki.fextralife.com/Noble's_Trousers	https://eldenring.wiki.fextralife.com/Noble's_Trousers?oldid=758040	Noble's Trousers			lead_only
wiki:fextralife:page-22816:revision-758237	22816	758237	2026-08-21T21:42:37Z	e3db0ad87b649431fc25f2c301d152a84083c727	Carian Thrusting Shield	https://eldenring.wiki.fextralife.com/Carian_Thrusting_Shield	https://eldenring.wiki.fextralife.com/Carian_Thrusting_Shield?oldid=758237	Carian Thrusting Shield	location1	Shadow Keep	lead_only
wiki:fextralife:page-22821:revision-756861	22821	756861	2026-08-21T21:12:50Z	76d3b79ad3866ca2f47744b59d6bedc52e5bd8b4	Ash of War: Eruption	https://eldenring.wiki.fextralife.com/Ash_of_War:_Eruption	https://eldenring.wiki.fextralife.com/Ash_of_War:_Eruption?oldid=756861	Ash of War: Eruption			lead_only
wiki:fextralife:page-22822:revision-756562	22822	756562	2026-08-21T21:06:47Z	6c6af1264a29ad7d664e68c23826cad64788018c	Noble Presence	https://eldenring.wiki.fextralife.com/Noble_Presence	https://eldenring.wiki.fextralife.com/Noble_Presence?oldid=756562	Noble Presence			lead_only
wiki:fextralife:page-22829:revision-756864	22829	756864	2026-08-21T21:12:54Z	89845830b6d7571dcce6ebc1dd66483427a30502	Ash of War: Flame of the Redmanes	https://eldenring.wiki.fextralife.com/Ash_of_War:_Flame_of_the_Redmanes	https://eldenring.wiki.fextralife.com/Ash_of_War:_Flame_of_the_Redmanes?oldid=756864	Ash of War: Flame of the Redmanes			lead_only
wiki:fextralife:page-22837:revision-756862	22837	756862	2026-08-21T21:12:52Z	4e905474b971446f4303b282fdf85e34dbe46a83	Ash of War: Flame Skewer	https://eldenring.wiki.fextralife.com/Ash_of_War:_Flame_Skewer	https://eldenring.wiki.fextralife.com/Ash_of_War:_Flame_Skewer?oldid=756862	Ash of War: Flame Skewer			lead_only
wiki:fextralife:page-22838:revision-757352	22838	757352	2026-08-21T21:22:32Z	736e826d875b7366157521a0eb6f1b79079d10bc	Noble Sorcerer Ashes	https://eldenring.wiki.fextralife.com/Noble_Sorcerer_Ashes	https://eldenring.wiki.fextralife.com/Noble_Sorcerer_Ashes?oldid=757352	Noble Sorcerer Ashes			lead_only
wiki:fextralife:page-22839:revision-757534	22839	757534	2026-08-21T21:26:04Z	1ef616352992e55a9e17829a0c0b4f388505462e	Erdtree Bow	https://eldenring.wiki.fextralife.com/Erdtree_Bow	https://eldenring.wiki.fextralife.com/Erdtree_Bow?oldid=757534	Erdtree Bow	location1	Leyndell	lead_only
wiki:fextralife:page-22845:revision-756863	22845	756863	2026-08-21T21:12:53Z	dc0f5c05fbff551a95096f1a80a9272e1e489fcd	Ash of War: Flame Spear	https://eldenring.wiki.fextralife.com/Ash_of_War:_Flame_Spear	https://eldenring.wiki.fextralife.com/Ash_of_War:_Flame_Spear?oldid=756863	Ash of War: Flame Spear	location1	Shadow Keep	lead_only
wiki:fextralife:page-22851:revision-757377	22851	757377	2026-08-21T21:23:02Z	b0103efd3977f507c701d435245399ad4cec9de8	Castle Cross Message	https://eldenring.wiki.fextralife.com/Castle_Cross_Message	https://eldenring.wiki.fextralife.com/Castle_Cross_Message?oldid=757377	Castle Cross Message	location1	Ensis	lead_only
wiki:fextralife:page-22853:revision-756865	22853	756865	2026-08-21T21:12:55Z	47864d7362e5fcbc0547ba5ade3615efb1aa0f2d	Ash of War: Flaming Strike	https://eldenring.wiki.fextralife.com/Ash_of_War:_Flaming_Strike	https://eldenring.wiki.fextralife.com/Ash_of_War:_Flaming_Strike?oldid=756865	Ash of War: Flaming Strike			lead_only
wiki:fextralife:page-22857:revision-758537	22857	758537	2026-08-21T21:49:56Z	e7007d19d2432f75735237cac22c430bc2dfdac5	Knight's Lightning Spear	https://eldenring.wiki.fextralife.com/Knight's_Lightning_Spear	https://eldenring.wiki.fextralife.com/Knight's_Lightning_Spear?oldid=758537	Knight's Lightning Spear			lead_only
wiki:fextralife:page-22859:revision-756866	22859	756866	2026-08-21T21:12:56Z	39005d11b4c983e0e8bfffbb677b28ed3daed5c1	Ash of War: Ghostflame Call	https://eldenring.wiki.fextralife.com/Ash_of_War:_Ghostflame_Call	https://eldenring.wiki.fextralife.com/Ash_of_War:_Ghostflame_Call?oldid=756866	Ash of War: Ghostflame Call			lead_only
wiki:fextralife:page-22863:revision-750170	22863	750170	2026-08-13T03:28:55Z	b10859e06a5cab01de934e59f1c024078eb6172c	Knight Armor	https://eldenring.wiki.fextralife.com/Knight_Armor	https://eldenring.wiki.fextralife.com/Knight_Armor?oldid=750170	Knight Armor			lead_only
wiki:fextralife:page-22864:revision-756867	22864	756867	2026-08-21T21:12:57Z	68097b48d6cca6891dbc5a1b4f7cd5fa5d729b0d	Ash of War: Giant Hunt	https://eldenring.wiki.fextralife.com/Ash_of_War:_Giant_Hunt	https://eldenring.wiki.fextralife.com/Ash_of_War:_Giant_Hunt?oldid=756867	Ash of War: Giant Hunt			lead_only
wiki:fextralife:page-22866:revision-757535	22866	757535	2026-08-21T21:26:05Z	9ea1403981b1708457d121167d2ba8de0fcf0bae	Erdtree Greatbow	https://eldenring.wiki.fextralife.com/Erdtree_Greatbow	https://eldenring.wiki.fextralife.com/Erdtree_Greatbow?oldid=757535	Erdtree Greatbow			lead_only
wiki:fextralife:page-22873:revision-757735	22873	757735	2026-08-21T21:32:39Z	41c401701fabf4e2ec0a153dd17c11b6efa1429e	Sacred Scorpion Charm	https://eldenring.wiki.fextralife.com/Sacred_Scorpion_Charm	https://eldenring.wiki.fextralife.com/Sacred_Scorpion_Charm?oldid=757735	Sacred Scorpion Charm			lead_only
wiki:fextralife:page-22875:revision-758291	22875	758291	2026-08-21T21:43:47Z	d40a51864699a512d4fcb0f74ca60cfd0ff1567d	Erdtree Greatshield	https://eldenring.wiki.fextralife.com/Erdtree_Greatshield	https://eldenring.wiki.fextralife.com/Erdtree_Greatshield?oldid=758291	Erdtree Greatshield			lead_only
wiki:fextralife:page-22876:revision-754938	22876	754938	2026-08-21T05:14:45Z	250bb92d5e52aa544114a73886c4f97c6087979a	Ash of War: Glintstone Pebble	https://eldenring.wiki.fextralife.com/Ash_of_War:_Glintstone_Pebble	https://eldenring.wiki.fextralife.com/Ash_of_War:_Glintstone_Pebble?oldid=754938	Ash of War: Glintstone Pebble			lead_only
wiki:fextralife:page-22877:revision-754575	22877	754575	2026-08-19T05:00:06Z	4e5b5ddd3a3811e1090196c539d892bf36203549	Knight Gauntlets	https://eldenring.wiki.fextralife.com/Knight_Gauntlets	https://eldenring.wiki.fextralife.com/Knight_Gauntlets?oldid=754575	Knight Gauntlets			lead_only
wiki:fextralife:page-22881:revision-756504	22881	756504	2026-08-21T21:05:37Z	6956d97e0b5bb5fa4d4ac72fa31fb0882c1560c8	Erdtree Heal	https://eldenring.wiki.fextralife.com/Erdtree_Heal	https://eldenring.wiki.fextralife.com/Erdtree_Heal?oldid=756504	Erdtree Heal			lead_only
wiki:fextralife:page-22882:revision-757219	22882	757219	2026-08-21T21:19:56Z	8067c1540bf7e18a983124f00a9760184a462e24	The Stormhawk King	https://eldenring.wiki.fextralife.com/The_Stormhawk_King	https://eldenring.wiki.fextralife.com/The_Stormhawk_King?oldid=757219	The Stormhawk King			lead_only
wiki:fextralife:page-22883:revision-756868	22883	756868	2026-08-21T21:12:59Z	b6ae4566b199d1a3eaa7e204576f016340ef0f78	Ash of War: Golden Land	https://eldenring.wiki.fextralife.com/Ash_of_War:_Golden_Land	https://eldenring.wiki.fextralife.com/Ash_of_War:_Golden_Land?oldid=756868	Ash of War: Golden Land	location1	Deeproot Depths	lead_only
wiki:fextralife:page-22884:revision-754616	22884	754616	2026-08-19T06:17:36Z	09e09efc7392c3e61f0fea0cae6942077ac97448	Knight Greaves	https://eldenring.wiki.fextralife.com/Knight_Greaves	https://eldenring.wiki.fextralife.com/Knight_Greaves?oldid=754616	Knight Greaves			lead_only
wiki:fextralife:page-22890:revision-749870	22890	749870	2026-08-12T22:46:48Z	4b8013b300b189e8bc524c220e601e675cd79b99	Knight Helm	https://eldenring.wiki.fextralife.com/Knight_Helm	https://eldenring.wiki.fextralife.com/Knight_Helm?oldid=749870	Knight Helm			lead_only
wiki:fextralife:page-22891:revision-756869	22891	756869	2026-08-21T21:13:00Z	41d9809f8d3a6be8f4d19df003455cde517dd833	Ash of War: Golden Parry	https://eldenring.wiki.fextralife.com/Ash_of_War:_Golden_Parry	https://eldenring.wiki.fextralife.com/Ash_of_War:_Golden_Parry?oldid=756869	Ash of War: Golden Parry			lead_only
