# AUTO-GENERATED by tools/datamine_enemy_drops.py -- DO NOT EDIT, re-emit.
# NpcParam.itemLotId_enemy -> the ItemLotParam_enemy lot GROUP (base+0.. while the row exists and is
# not another NpcParam's base) -> its 1..8 item slots. One row per (npc_id, lot, slot).
# POLARITY: flag>0 = ONE-TIME drop (getItemFlagId; the game never rolls it again -- a CHECK
# candidate). flag blank = FARMABLE, rolls on every kill, never a check.
# chance_pct is the slot's share of ITS OWN ROW's weight (the row's missing weight is the
# "nothing" slot), not of the enemy's whole drop table.
# npc_name is blank unless the game itself ships a name (tables/enemy_names.py); wiki names are
# not invented here. map_id/part are filled only where the flag has exactly ONE source=enemy
# placement in msb_flag_region.tsv.
# 🛑 No row here is an AP location. Whether flagged enemy drops become checks is a product ruling.
npc_id	npc_name	chr_id	lot	slot	category	item_id	full_id	item_name	num	chance_pct	flag	map_id	part
33602264		3360	336000203	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33602264		3360	336000204	2	1	15050	1073756874	Budding Horn	1	2.5000			
33602265		3360	336000200	2	3	300100	268735556	Fur Raiment	1	1.5000			
33602265		3360	336000201	2	3	300300	268735756	Fur Leggings	1	1.5000			
33602265		3360	336000202	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33602265		3360	336000203	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33602265		3360	336000204	2	1	15050	1073756874	Budding Horn	1	2.5000			
33602300		3360	336000200	2	3	300100	268735556	Fur Raiment	1	1.5000			
33602300		3360	336000201	2	3	300300	268735756	Fur Leggings	1	1.5000			
33602300		3360	336000202	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33602300		3360	336000203	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33602300		3360	336000204	2	1	15050	1073756874	Budding Horn	1	2.5000			
33602352		3360	336000200	2	3	300100	268735556	Fur Raiment	1	1.5000			
33602352		3360	336000201	2	3	300300	268735756	Fur Leggings	1	1.5000			
33602352		3360	336000202	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33602352		3360	336000203	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33602352		3360	336000204	2	1	15050	1073756874	Budding Horn	1	2.5000			
33602365		3360	336000200	2	3	300100	268735556	Fur Raiment	1	1.5000			
33602365		3360	336000201	2	3	300300	268735756	Fur Leggings	1	1.5000			
33602365		3360	336000202	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33602365		3360	336000203	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33602365		3360	336000204	2	1	15050	1073756874	Budding Horn	1	2.5000			
33605000		3360	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33605000		3360	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33605000		3360	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33605000		3360	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33605000		3360	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33605000		3360	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33605000		3360	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33605064		3360	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33605064		3360	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33605064		3360	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33605064		3360	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33605064		3360	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33605064		3360	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33605064		3360	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33605200		3360	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33605200		3360	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33605200		3360	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33605200		3360	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33605200		3360	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33605200		3360	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33605200		3360	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33605264		3360	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33605264		3360	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33605264		3360	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33605264		3360	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33605264		3360	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33605264		3360	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33605264		3360	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33605500		3360	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33605500		3360	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33605500		3360	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33605500		3360	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33605500		3360	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33605500		3360	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33605500		3360	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33605564		3360	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33605564		3360	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33605564		3360	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33605564		3360	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33605564		3360	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33605564		3360	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33605564		3360	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33605700		3360	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33605700		3360	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33605700		3360	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33605700		3360	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33605700		3360	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33605700		3360	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33605700		3360	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33605764		3360	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33605764		3360	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33605764		3360	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33605764		3360	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33605764		3360	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33605764		3360	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33605764		3360	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33606000		3360	336000100	2	2	12010000	12010000	Greathorn Hammer	1	2.0000			
33606000		3360	336000101	2	3	300100	268735556	Fur Raiment	1	1.5000			
33606000		3360	336000102	2	3	300300	268735756	Fur Leggings	1	1.5000			
33606000		3360	336000103	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33606000		3360	336000104	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33606000		3360	336000105	2	1	15050	1073756874	Budding Horn	1	2.5000			
33606064		3360	336000100	2	2	12010000	12010000	Greathorn Hammer	1	2.0000			
33606064		3360	336000101	2	3	300100	268735556	Fur Raiment	1	1.5000			
33606064		3360	336000102	2	3	300300	268735756	Fur Leggings	1	1.5000			
33606064		3360	336000103	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33606064		3360	336000104	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33606064		3360	336000105	2	1	15050	1073756874	Budding Horn	1	2.5000			
33606200		3360	336000100	2	2	12010000	12010000	Greathorn Hammer	1	2.0000			
33606200		3360	336000101	2	3	300100	268735556	Fur Raiment	1	1.5000			
33606200		3360	336000102	2	3	300300	268735756	Fur Leggings	1	1.5000			
33606200		3360	336000103	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33606200		3360	336000104	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33606200		3360	336000105	2	1	15050	1073756874	Budding Horn	1	2.5000			
33606264		3360	336000100	2	2	12010000	12010000	Greathorn Hammer	1	2.0000			
33606264		3360	336000101	2	3	300100	268735556	Fur Raiment	1	1.5000			
33606264		3360	336000102	2	3	300300	268735756	Fur Leggings	1	1.5000			
33606264		3360	336000103	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33606264		3360	336000104	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33606264		3360	336000105	2	1	15050	1073756874	Budding Horn	1	2.5000			
33607000		3360	336000200	2	3	300100	268735556	Fur Raiment	1	1.5000			
33607000		3360	336000201	2	3	300300	268735756	Fur Leggings	1	1.5000			
33607000		3360	336000202	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33607000		3360	336000203	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33607000		3360	336000204	2	1	15050	1073756874	Budding Horn	1	2.5000			
33607064		3360	336000200	2	3	300100	268735556	Fur Raiment	1	1.5000			
33607064		3360	336000201	2	3	300300	268735756	Fur Leggings	1	1.5000			
33607064		3360	336000202	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33607064		3360	336000203	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33607064		3360	336000204	2	1	15050	1073756874	Budding Horn	1	2.5000			
33607200		3360	336000200	2	3	300100	268735556	Fur Raiment	1	1.5000			
33607200		3360	336000201	2	3	300300	268735756	Fur Leggings	1	1.5000			
33607200		3360	336000202	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33607200		3360	336000203	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33607200		3360	336000204	2	1	15050	1073756874	Budding Horn	1	2.5000			
33607264		3360	336000200	2	3	300100	268735556	Fur Raiment	1	1.5000			
33607264		3360	336000201	2	3	300300	268735756	Fur Leggings	1	1.5000			
33607264		3360	336000202	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33607264		3360	336000203	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33607264		3360	336000204	2	1	15050	1073756874	Budding Horn	1	2.5000			
33610000		3361	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33610000		3361	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33610000		3361	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33610000		3361	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33610000		3361	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33610000		3361	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33610000		3361	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33610062		3361	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33610062		3361	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33610062		3361	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33610062		3361	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33610062		3361	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33610062		3361	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33610062		3361	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33610200		3361	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33610200		3361	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33610200		3361	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33610200		3361	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33610200		3361	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33610200		3361	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33610200		3361	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33610300		3361	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33610300		3361	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33610300		3361	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33610300		3361	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33610300		3361	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33610300		3361	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33610300		3361	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33610500		3361	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33610500		3361	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33610500		3361	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33610500		3361	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33610500		3361	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33610500		3361	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33610500		3361	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33610562		3361	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33610562		3361	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33610562		3361	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33610562		3361	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33610562		3361	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33610562		3361	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33610562		3361	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33610700		3361	336000000	2	2	14030000	14030000	Jawbone Axe	1	2.0000			
33610700		3361	336000001	2	3	300100	268735556	Fur Raiment	1	1.5000			
33610700		3361	336000002	2	3	300300	268735756	Fur Leggings	1	1.5000			
33610700		3361	336000003	2	2	50100000	50100000	Dwelling Arrow	5	10.0000			
33610700		3361	336000004	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33610700		3361	336000005	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33610700		3361	336000006	2	1	15050	1073756874	Budding Horn	1	2.5000			
33611000		3361	336000100	2	2	12010000	12010000	Greathorn Hammer	1	2.0000			
33611000		3361	336000101	2	3	300100	268735556	Fur Raiment	1	1.5000			
33611000		3361	336000102	2	3	300300	268735756	Fur Leggings	1	1.5000			
33611000		3361	336000103	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33611000		3361	336000104	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33611000		3361	336000105	2	1	15050	1073756874	Budding Horn	1	2.5000			
33611062		3361	336000100	2	2	12010000	12010000	Greathorn Hammer	1	2.0000			
33611062		3361	336000101	2	3	300100	268735556	Fur Raiment	1	1.5000			
33611062		3361	336000102	2	3	300300	268735756	Fur Leggings	1	1.5000			
33611062		3361	336000103	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33611062		3361	336000104	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33611062		3361	336000105	2	1	15050	1073756874	Budding Horn	1	2.5000			
33611200		3361	336000100	2	2	12010000	12010000	Greathorn Hammer	1	2.0000			
33611200		3361	336000101	2	3	300100	268735556	Fur Raiment	1	1.5000			
33611200		3361	336000102	2	3	300300	268735756	Fur Leggings	1	1.5000			
33611200		3361	336000103	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33611200		3361	336000104	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33611200		3361	336000105	2	1	15050	1073756874	Budding Horn	1	2.5000			
33611300		3361	336000100	2	2	12010000	12010000	Greathorn Hammer	1	2.0000			
33611300		3361	336000101	2	3	300100	268735556	Fur Raiment	1	1.5000			
33611300		3361	336000102	2	3	300300	268735756	Fur Leggings	1	1.5000			
33611300		3361	336000103	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33611300		3361	336000104	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33611300		3361	336000105	2	1	15050	1073756874	Budding Horn	1	2.5000			
33612000		3361	336000200	2	3	300100	268735556	Fur Raiment	1	1.5000			
33612000		3361	336000201	2	3	300300	268735756	Fur Leggings	1	1.5000			
33612000		3361	336000202	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33612000		3361	336000203	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33612000		3361	336000204	2	1	15050	1073756874	Budding Horn	1	2.5000			
33612062		3361	336000200	2	3	300100	268735556	Fur Raiment	1	1.5000			
33612062		3361	336000201	2	3	300300	268735756	Fur Leggings	1	1.5000			
33612062		3361	336000202	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33612062		3361	336000203	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33612062		3361	336000204	2	1	15050	1073756874	Budding Horn	1	2.5000			
33612200		3361	336000200	2	3	300100	268735556	Fur Raiment	1	1.5000			
33612200		3361	336000201	2	3	300300	268735756	Fur Leggings	1	1.5000			
33612200		3361	336000202	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33612200		3361	336000203	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33612200		3361	336000204	2	1	15050	1073756874	Budding Horn	1	2.5000			
33612300		3361	336000200	2	3	300100	268735556	Fur Raiment	1	1.5000			
33612300		3361	336000201	2	3	300300	268735756	Fur Leggings	1	1.5000			
33612300		3361	336000202	2	3	300000	268735456	Great Horned Headband	1	1.5000			
33612300		3361	336000203	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33612300		3361	336000204	2	1	15050	1073756874	Budding Horn	1	2.5000			
33700052		3370	337000000	2	3	301100	268736556	Shaman Furs	1	4.0000			
33700052		3370	337000001	2	3	301300	268736756	Shaman Leggings	1	4.0000			
33700052		3370	337000002	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33700052		3370	337000003	2	1	15050	1073756874	Budding Horn	1	2.5000			
33700064		3370	337000000	2	3	301100	268736556	Shaman Furs	1	4.0000			
33700064		3370	337000001	2	3	301300	268736756	Shaman Leggings	1	4.0000			
33700064		3370	337000002	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33700064		3370	337000003	2	1	15050	1073756874	Budding Horn	1	2.5000			
33700065		3370	337000000	2	3	301100	268736556	Shaman Furs	1	4.0000			
33700065		3370	337000001	2	3	301300	268736756	Shaman Leggings	1	4.0000			
33700065		3370	337000002	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33700065		3370	337000003	2	1	15050	1073756874	Budding Horn	1	2.5000			
33700100		3370	337000000	2	3	301100	268736556	Shaman Furs	1	4.0000			
33700100		3370	337000001	2	3	301300	268736756	Shaman Leggings	1	4.0000			
33700100		3370	337000002	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33700100		3370	337000003	2	1	15050	1073756874	Budding Horn	1	2.5000			
33700265		3370	337000700	2	3	301100	268736556	Shaman Furs	1	4.0000			
33700265		3370	337000701	2	3	301300	268736756	Shaman Leggings	1	4.0000			
33700265		3370	337000702	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33700265		3370	337000703	2	1	15050	1073756874	Budding Horn	1	2.5000			
33700265		3370	337000704	1	3	301000	268736456	Shining Horned Headband	1	100.0000	12027995		
33700865		3370	337065000	2	1	20800	1073762624	Nascent Butterfly	1	20.0000			
33700865		3370	337065001	2	3	301100	268736556	Shaman Furs	1	4.0000			
33700865		3370	337065002	2	3	301300	268736756	Shaman Leggings	1	4.0000			
33700865		3370	337065003	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33700865		3370	337065004	2	1	15050	1073756874	Budding Horn	1	2.5000			
33710062		3371	337000000	2	3	301100	268736556	Shaman Furs	1	4.0000			
33710062		3371	337000001	2	3	301300	268736756	Shaman Leggings	1	4.0000			
33710062		3371	337000002	2	1	15340	1073757164	Thin Beast Bones	1	10.0000			
33710062		3371	337000003	2	1	15050	1073756874	Budding Horn	1	2.5000			
34000000		3400	340000000	2	2	23040000	23040000	Duelist Greataxe	1	4.0000			
34000000		3400	340000001	2	3	310000	268745456	Duelist Helm	1	3.0000			
34000000		3400	340000002	2	3	310100	268745556	Gravekeeper Cloak	1	3.0000			
34000000		3400	340000003	2	3	310300	268745756	Duelist Greaves	1	3.0000			
34000030		3400	340000000	2	2	23040000	23040000	Duelist Greataxe	1	4.0000			
34000030		3400	340000001	2	3	310000	268745456	Duelist Helm	1	3.0000			
34000030		3400	340000002	2	3	310100	268745556	Gravekeeper Cloak	1	3.0000			
34000030		3400	340000003	2	3	310300	268745756	Duelist Greaves	1	3.0000			
34000034		3400	340000000	2	2	23040000	23040000	Duelist Greataxe	1	4.0000			
34000034		3400	340000001	2	3	310000	268745456	Duelist Helm	1	3.0000			
34000034		3400	340000002	2	3	310100	268745556	Gravekeeper Cloak	1	3.0000			
34000034		3400	340000003	2	3	310300	268745756	Duelist Greaves	1	3.0000			
34000040		3400	340000000	2	2	23040000	23040000	Duelist Greataxe	1	4.0000			
34000040		3400	340000001	2	3	310000	268745456	Duelist Helm	1	3.0000			
34000040		3400	340000002	2	3	310100	268745556	Gravekeeper Cloak	1	3.0000			
34000040		3400	340000003	2	3	310300	268745756	Duelist Greaves	1	3.0000			
34000100		3400	340000000	2	2	23040000	23040000	Duelist Greataxe	1	4.0000			
34000100		3400	340000001	2	3	310000	268745456	Duelist Helm	1	3.0000			
34000100		3400	340000002	2	3	310100	268745556	Gravekeeper Cloak	1	3.0000			
34000100		3400	340000003	2	3	310300	268745756	Duelist Greaves	1	3.0000			
34000852		3400	340052100	1	3	2000300	270435756	Rotten Duelist Greaves	1	100.0000	1048577990	m60_48_57	c3400_9000
34000852		3400	340052101	1	2	23150000	23150000	Rotten Greataxe	1	100.0000	1048577990	m60_48_57	c3400_9000
34001000		3400	340000200	2	2	12020000	12020000	Battle Hammer	1	4.0000			
34001000		3400	340000201	2	3	310000	268745456	Duelist Helm	1	3.0000			
34001000		3400	340000202	2	3	310100	268745556	Gravekeeper Cloak	1	3.0000			
34001000		3400	340000203	2	3	310300	268745756	Duelist Greaves	1	3.0000			
34001034		3400	340000200	2	2	12020000	12020000	Battle Hammer	1	4.0000			
34001034		3400	340000201	2	3	310000	268745456	Duelist Helm	1	3.0000			
34001034		3400	340000202	2	3	310100	268745556	Gravekeeper Cloak	1	3.0000			
34001034		3400	340000203	2	3	310300	268745756	Duelist Greaves	1	3.0000			
34001100		3400	340000200	2	2	12020000	12020000	Battle Hammer	1	4.0000			
34001100		3400	340000201	2	3	310000	268745456	Duelist Helm	1	3.0000			
34001100		3400	340000202	2	3	310100	268745556	Gravekeeper Cloak	1	3.0000			
34001100		3400	340000203	2	3	310300	268745756	Duelist Greaves	1	3.0000			
34001852		3400	340051300	1	2	12210000	12210000	Rotten Battle Hammer	1	100.0000	1048547990	m60_48_54	c3400_9000
34001852		3400	340051301	1	3	2000000	270435456	Rotten Duelist Helm	1	100.0000	1048547990	m60_48_54	c3400_9000
34500000		3450	345000000	2	2	14040000	14040000	Iron Cleaver	1	2.0000			
34500000		3450	345000001	2	1	15040	1073756864	Old Fang	1	5.0000			
34500012		3450	345000000	2	2	14040000	14040000	Iron Cleaver	1	2.0000			
34500012		3450	345000001	2	1	15040	1073756864	Old Fang	1	5.0000			
34500013		3450	345000000	2	2	14040000	14040000	Iron Cleaver	1	2.0000			
34500013		3450	345000001	2	1	15040	1073756864	Old Fang	1	5.0000			
34500030		3450	345000000	2	2	14040000	14040000	Iron Cleaver	1	2.0000			
34500030		3450	345000001	2	1	15040	1073756864	Old Fang	1	5.0000			
34500034		3450	345000000	2	2	14040000	14040000	Iron Cleaver	1	2.0000			
34500034		3450	345000001	2	1	15040	1073756864	Old Fang	1	5.0000			
34500054		3450	345000000	2	2	14040000	14040000	Iron Cleaver	1	2.0000			
34500054		3450	345000001	2	1	15040	1073756864	Old Fang	1	5.0000			
34500100		3450	345000000	2	2	14040000	14040000	Iron Cleaver	1	2.0000			
34500100		3450	345000001	2	1	15040	1073756864	Old Fang	1	5.0000			
34501000		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34501000		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34501012		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34501012		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34501013		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34501013		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34501020		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34501020		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34501030		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34501030		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34501034		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34501034		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34501052		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34501052		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34501054		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34501054		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34501100		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34501100		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34501354		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34501354		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34502000		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34502000		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34502012		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34502012		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34502030		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34502030		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34502054		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34502054		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34502100		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34502100		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34502354		3450	345000100	2	2	40010000	40010000	Misbegotten Shortbow	1	2.0000			
34502354		3450	345000101	2	1	15040	1073756864	Old Fang	1	2.5000			
34510000	Smithing Master Hewg	3451	345100000	2	2	15050000	15050000	Longhaft Axe	1	2.0000			
34510000	Smithing Master Hewg	3451	345100001	2	1	15040	1073756864	Old Fang	1	2.5000			
34510012	Smithing Master Hewg	3451	345100000	2	2	15050000	15050000	Longhaft Axe	1	2.0000			
34510012	Smithing Master Hewg	3451	345100001	2	1	15040	1073756864	Old Fang	1	2.5000			
34510013	Smithing Master Hewg	3451	345100000	2	2	15050000	15050000	Longhaft Axe	1	2.0000			
34510013	Smithing Master Hewg	3451	345100001	2	1	15040	1073756864	Old Fang	1	2.5000			
34510030	Smithing Master Hewg	3451	345100000	2	2	15050000	15050000	Longhaft Axe	1	2.0000			
34510030	Smithing Master Hewg	3451	345100001	2	1	15040	1073756864	Old Fang	1	2.5000			
34510034	Smithing Master Hewg	3451	345100000	2	2	15050000	15050000	Longhaft Axe	1	2.0000			
34510034	Smithing Master Hewg	3451	345100001	2	1	15040	1073756864	Old Fang	1	2.5000			
34510052	Smithing Master Hewg	3451	345100000	2	2	15050000	15050000	Longhaft Axe	1	2.0000			
34510052	Smithing Master Hewg	3451	345100001	2	1	15040	1073756864	Old Fang	1	2.5000			
